player_age,player_height,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,Crosses,LongB,ThrB,player_positions,strengths,weaknesses,player_style,BootsName
34,195,3,270,0,0,0,0,0.0,70.5,0.0,0,6.61,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.3,0.0,0.0,0.0,0.0,41.3,0.0,5.7,0.0,['Goalkeeper'],['Long passing'],['Saving long shots'],['Comes off his line often'],Ultra Ultimate
26,176,45,1375,12,1,3,0,1.4,78.3,0.2,0,6.5,0.2,0.2,0.2,0.0,0.2,0.2,0.0,1,0.3,0.7,0.3,0.6,0.9,9.5,0.1,0.1,0.0,"['Attacking Midfielder', 'Forward']","['Dribbling', 'Finishing', 'Long shots', 'Through balls']","['Holding on to the ball', 'Aerial Duels', 'Crossing', 'Defensive contribution']","['Likes to play short passes', 'Likes to dribble', 'Likes to cut inside', 'Does not dive into tackles']",Ultra Ultimate
22,168,33,1120,0,0,7,0,0.2,85.7,0.1,0,6.34,1.0,0.4,0.6,0.2,1.0,0.6,0.0,0,0.5,0.3,0.0,0.3,0.6,24.3,0.6,0.7,0.0,"['Defender', 'Midfielder']","['Passing', 'Dribbling', 'Concentration']","['Finishing', 'Aerial Duels']","['Likes to dribble', 'Likes to play short passes']",Zoom Mercurial Vapor 15
22,185,31,816,2,1,4,0,0.4,82.7,0.4,0,6.36,0.6,0.0,0.4,0.0,0.4,0.2,0.0,0,0.3,0.4,0.1,0.5,0.7,14.0,0.1,0.7,0.0,['Attacking Midfielder'],"['Key passes', 'Dribbling', 'Long shots', 'Passing']","['Crossing', 'Defensive contribution']","['Gets fouled often', 'Likes to do layoffs', 'Likes to play short passes', 'Likes to dribble', 'Does not dive into tackles']",X Speedportal+
26,172,37,2876,11,7,2,0,1.8,75.6,0.5,2,7.12,1.9,0.4,0.8,0.0,1.0,0.6,0.1,0,0.8,1.6,0.2,1.8,1.7,29.3,0.6,0.9,0.1,"['Midfielder', 'Forward']","['Dribbling', 'Long shots', 'Finishing']","['Aerial Duels', 'Tackling']","['Likes to dribble', 'Gets fouled often']",Ultra Ultimate
32,180,36,2454,10,11,2,0,1.9,82.0,0.4,4,7.05,0.9,0.3,0.4,0.0,0.6,0.6,0.1,0,1.9,0.4,0.1,0.5,1.1,39.9,1.5,1.6,0.2,['Attacking Midfielder'],"['Crossing', 'Key passes', 'Taking set-pieces', 'Passing', 'Through balls', 'Holding on to the ball', 'Long shots']",[],"['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to cross']",Future Ultimate
30,184,33,1870,7,4,3,0,1.1,67.0,2.6,2,6.8,1.2,0.2,1.0,0.0,1.1,0.5,0.2,0,0.7,1.0,0.3,0.8,1.7,18.6,0.1,0.1,0.0,"['Attacking Midfielder', 'Forward']","['Defensive contribution', 'Aerial Duels']",[],"['Likes to do flick ons', 'Likes to play short passes', 'Likes to tackle']",Mercurial Superfly 8
22,190,27,2308,0,0,2,0,0.0,71.9,0.4,1,6.78,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,7.8,0.0,['Goalkeeper'],"['Penalty saving', 'Concentration']",[],[],Ultra Ultimate
32,182,29,1849,5,1,5,0,0.6,79.2,1.6,3,6.75,1.4,1.9,0.9,0.1,2.1,0.8,0.5,0,0.4,0.8,0.0,0.3,0.4,29.9,0.3,1.2,0.0,"['Defender', 'Midfielder']","['Ball interception', 'Aerial Duels', 'Holding on to the ball', 'Blocking the ball']",[],[],Mercurial Vapor XIII
31,191,34,2560,3,1,5,0,0.8,83.5,3.1,0,6.73,0.9,0.6,0.4,0.4,4.4,0.4,0.7,0,0.3,0.8,0.0,0.0,0.3,46.7,0.1,2.7,0.0,"['Defender', 'Defensive Midfielder']",['Aerial Duels'],['Tackling'],"['Plays the ball off the ground often', 'Indirect set-piece threat', 'Does not dive into tackles']",Phantom GX
28,181,35,2855,2,0,5,0,1.1,84.0,1.8,1,6.73,1.7,1.2,0.7,0.0,1.6,0.6,0.3,0,0.6,0.7,0.0,0.6,0.8,43.5,0.1,0.8,0.0,['Midfielder'],"['Aerial Duels', 'Concentration', 'Blocking the ball']",['Tackling'],['Likes to play short passes'],Predator Accuracy.1
28,189,46,3618,3,0,6,0,0.3,88.4,1.9,0,6.63,0.8,0.9,0.6,0.4,3.5,0.5,0.6,0,0.2,0.6,0.1,0.1,0.4,70.6,0.0,3.8,0.0,['Defender'],['Passing'],['Tackling'],['Does not dive into tackles'],X Speedportal.1
23,186,25,794,2,0,3,0,0.3,77.8,1.0,2,6.52,0.8,0.5,0.5,0.0,1.6,0.3,0.2,0,0.3,0.4,0.0,0.3,0.4,17.1,0.3,0.6,0.0,"['Defender', 'Midfielder']","['Aerial Duels', 'Blocking the ball']",[],[],Ultra Ultimate
32,184,31,2324,2,2,0,0,0.7,78.6,0.2,0,6.47,0.8,0.3,0.5,0.1,1.6,0.4,0.3,1,1.0,0.1,0.2,0.1,0.5,28.4,1.0,1.0,0.0,"['Defender', 'Midfielder']","['Crossing', 'Holding on to the ball', 'Direct free-kicks', 'Concentration']","['Aerial Duels', 'Passing', 'Tackling']","['Likes to cross', 'Does not dive into tackles']",Future Ultimate
25,184,32,2275,1,0,4,1,0.7,85.3,1.0,0,6.45,1.5,0.6,0.8,0.0,1.1,0.5,0.1,0,0.5,0.7,0.2,0.7,0.9,33.4,0.1,0.8,0.0,['Defensive Midfielder'],[],[],[],Phantom GX DF
35,181,21,784,0,0,3,0,0.2,87.1,1.4,0,6.44,1.7,0.7,0.6,0.0,1.4,0.6,0.1,0,0.2,0.3,0.0,0.5,0.5,18.7,0.0,0.3,0.0,"['Defender', 'Defensive Midfielder']","['Aerial Duels', 'Tackling', 'Blocking the ball']",['Discipline'],"['Likes to play short passes', 'Likes to tackle']",Phantom GT
31,193,35,1040,10,1,2,0,1.2,68.5,1.2,0,6.43,0.2,0.1,0.4,0.0,0.3,0.2,0.1,0,0.3,0.2,0.1,0.5,0.7,9.0,0.0,0.2,0.0,"['Attacking Midfielder', 'Forward']","['Aerial Duels', 'Holding on to the ball', 'Defensive contribution']",['Passing'],"['Likes to do flick ons', 'Likes to play long balls', 'Indirect set-piece threat', 'Likes to tackle']",X Speedportal+
23,183,28,1645,2,2,5,1,1.5,63.9,2.1,0,6.35,0.4,0.4,1.4,0.0,0.8,0.3,0.0,0,0.6,0.9,0.7,0.9,2.1,11.8,0.0,0.1,0.0,['Forward'],['Defensive contribution'],"['Finishing', 'Offside awareness', 'Aerial Duels', 'Holding on to the ball', 'Passing', 'Discipline']","['Likes to play short passes', 'Commits fouls often']",Zoom Mercurial Vapor 15
27,183,44,2578,8,2,12,0,1.7,84.2,0.6,1,6.83,1.7,0.8,1.8,0.0,0.8,0.5,0.1,0,1.1,1.9,0.2,0.7,0.9,22.1,0.7,0.9,0.1,"['Defender', 'Midfielder', 'Forward']","['Tackling', 'Holding on to the ball', 'Ball interception']","['Finishing', 'Offside awareness', 'Discipline']","['Gets fouled often', 'Likes to cut inside', 'Likes to play short passes', 'Likes to cross', 'Commits fouls often']",Mercurial Vapor 14
26,172,16,403,0,2,0,0,0.5,85.9,0.0,0,6.37,0.5,0.2,0.1,0.0,0.3,0.2,0.0,0,0.6,0.6,0.0,0.4,0.9,13.4,0.2,0.4,0.1,['Midfielder'],"['Through balls', 'Key passes', 'Long shots', 'Dribbling', 'Finishing', 'Direct free-kicks', 'Passing']","['Aerial Duels', 'Defensive contribution']","['Likes to cut inside', 'Likes to do layoffs', 'Likes to shoot from distance', 'Likes to play long balls', 'Does not dive into tackles']",Zoom Mercurial Vapor 15
27,190,11,752,0,0,0,0,0.0,60.1,0.0,0,6.11,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,32.9,0.0,6.6,0.0,['Goalkeeper'],[],"['Catching crosses', 'Saving close range shots', 'Saving long shots', 'Concentration']",[],Predator Accuracy.1
31,183,3,15,0,0,0,0,0.5,42.9,0.0,0,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,3.5,0.0,0.0,0.0,"['Attacking Midfielder', 'Forward']",['Key passes'],"['Aerial Duels', 'Passing', 'Finishing']","['Likes to do layoffs', 'Likes to play short passes', 'Likes to dribble', 'Likes to shoot from distance']",X Speedportal+
31,183,3,15,0,0,0,0,0.5,42.9,0.0,0,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,3.5,0.0,0.0,0.0,"['Attacking Midfielder', 'Forward']",['Key passes'],"['Aerial Duels', 'Passing', 'Finishing']","['Likes to do layoffs', 'Likes to play short passes', 'Likes to dribble', 'Likes to shoot from distance']",Mercurial Vapor 14
28,180,33,2578,7,5,8,2,2.0,82.9,0.5,5,7.12,1.6,0.5,1.4,0.0,0.9,0.8,0.1,0,2.0,1.6,0.1,0.8,1.3,50.5,1.6,2.9,0.2,['Midfielder'],"['Key passes', 'Long shots', 'Direct free-kicks', 'Taking set-pieces', 'Dribbling', 'Through balls', 'Concentration']",['Discipline'],"['Plays the ball off the ground often', 'Likes to play long balls', 'Likes to shoot from distance', 'Gets fouled often']",Zoom Mercurial Vapor 15
26,190,20,1602,0,0,5,0,0.5,84.3,3.9,1,7.1,1.9,1.6,1.4,0.6,6.6,0.3,0.7,0,0.2,0.3,0.1,0.0,0.4,44.4,0.0,1.5,0.0,['Defender'],"['Aerial Duels', 'Concentration']",['Discipline'],"['Likes to play short passes', 'Clears the ball out of defence often', 'Commits fouls often']",Zoom Mercurial Superfly 9
33,192,19,1439,0,1,4,0,0.7,79.1,4.7,1,7.06,1.2,1.6,1.3,0.4,5.9,0.3,0.8,0,0.3,0.6,0.2,0.2,0.7,39.6,0.0,2.9,0.0,['Defender'],['Aerial Duels'],['Passing'],"['Indirect set-piece threat', 'Plays the ball off the ground often', 'Likes to play long balls', 'Clears the ball out of defence often', 'Commits fouls often']",Predator Freak.1 Low
24,181,30,2172,18,2,0,0,2.4,75.1,0.7,4,6.93,0.5,0.0,0.8,0.0,0.5,0.1,0.0,0,0.7,0.8,0.4,1.1,2.5,16.6,0.3,0.6,0.1,"['Attacking Midfielder', 'Forward']",['Finishing'],"['Aerial Duels', 'Defensive contribution']","['Indirect set-piece threat', 'Gets fouled often', 'Plays the ball off the ground often', 'Likes to play long balls']",X Speedflow.1
27,184,34,2706,1,7,6,0,1.0,75.1,1.1,2,6.94,1.8,0.8,1.1,0.0,1.3,0.5,0.2,0,1.5,0.3,0.5,0.7,1.4,38.1,1.2,1.4,0.1,"['Defender', 'Midfielder']","['Crossing', 'Key passes', 'Concentration']",['Holding on to the ball'],"['Plays the ball off the ground often', 'Likes to play long balls', 'Commits fouls often']",X Speedportal+
31,183,29,2306,2,0,12,1,0.5,82.2,1.4,1,6.93,2.2,1.5,1.6,0.4,4.3,0.7,0.9,0,0.4,1.3,0.0,0.3,0.7,46.8,0.1,3.3,0.1,"['Defender', 'Defensive Midfielder']","['Tackling', 'Ball interception', 'Concentration']","['Discipline', 'Passing']","['Plays the ball off the ground often', 'Likes to play long balls', 'Likes to tackle', 'Commits fouls often']",Future Z 1.4
30,194,33,2880,0,0,3,0,0.0,59.0,0.3,1,6.87,0.1,0.0,0.0,0.0,1.9,0.0,0.0,0,0.1,0.1,0.0,0.0,0.1,32.0,0.0,6.6,0.0,['Goalkeeper'],"['Saving close range shots', 'Shot stopping (Reflexes)']",['Long passing'],"['Likes to punch the ball', 'Comes off his line often']",Copa Pure.1
32,180,36,2665,7,6,4,0,1.2,80.0,1.5,1,6.86,1.3,1.1,0.7,0.0,1.1,0.7,0.1,0,1.0,1.2,0.3,0.8,2.2,30.4,0.2,0.5,0.1,"['Attacking Midfielder', 'Forward']",['Defensive contribution'],[],"['Likes to play short passes', 'Likes to do layoffs']",Phantom GT2
31,170,46,3306,1,6,10,0,0.6,79.7,0.6,0,6.64,1.6,0.7,0.9,0.0,1.3,0.8,0.2,0,0.7,0.8,0.1,0.7,1.3,31.3,0.8,1.2,0.1,"['Defender', 'Midfielder']","['Crossing', 'Concentration']","['Aerial Duels', 'Holding on to the ball']",[],X Speedportal+
31,187,25,2011,0,1,0,0,0.2,79.2,1.3,1,6.63,1.7,1.1,0.8,0.2,3.8,0.4,0.4,0,0.4,0.2,0.0,0.3,0.9,45.7,0.3,2.8,0.0,"['Defender', 'Midfielder']",[],"['Passing', 'Aerial Duels']","['Plays the ball off the ground often', 'Likes to cross', 'Likes to play long balls', 'Likes to dribble']",Zoom Mercurial Superfly 9
23,191,3,181,0,0,1,0,0.0,59.7,0.0,0,6.53,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,6.3,0.0,['Goalkeeper'],[],[],[],X 19.1
27,188,15,670,1,0,2,0,0.4,79.5,1.4,0,6.43,0.9,0.7,0.7,0.1,2.9,0.1,0.3,0,0.1,0.3,0.0,0.2,0.6,25.1,0.0,0.7,0.0,['Defender'],[],['Passing'],['Indirect set-piece threat'],X Speedportal+
22,175,28,754,2,2,2,0,1.1,71.4,0.6,0,6.25,0.4,0.0,0.5,0.0,0.3,0.3,0.0,0,0.3,0.5,0.4,0.9,1.2,6.9,0.1,0.0,0.0,"['Attacking Midfielder', 'Forward']",[],"['Offside awareness', 'Defensive contribution']","['Likes to dribble', 'Does not dive into tackles']",Zoom Mercurial Superfly 9
26,188,10,418,0,1,3,0,0.4,76.3,0.9,0,6.48,1.3,0.3,1.5,0.0,0.6,0.5,0.2,0,0.5,0.3,0.0,0.6,1.0,26.3,0.5,1.0,0.0,['Midfielder'],['Tackling'],['Aerial Duels'],"['Likes to play long balls', 'Likes to do layoffs', 'Likes to tackle', 'Commits fouls often']",Mercurial Superfly 8
32,183,38,900,1,1,8,0,0.2,79.1,0.5,0,6.17,0.4,0.2,0.3,0.1,1.1,0.2,0.1,0,0.2,0.2,0.1,0.2,0.3,10.5,0.1,0.4,0.0,"['Defender', 'Midfielder']",['Ball interception'],"['Holding on to the ball', 'Passing', 'Crossing', 'Tackling']",['Does not dive into tackles'],Nemeziz.1
26,170,22,1247,4,1,2,0,1.3,78.3,0.6,1,6.56,1.2,0.2,0.6,0.0,0.4,0.5,0.0,0,0.8,2.0,0.0,0.8,1.9,14.5,0.4,0.1,0.0,"['Attacking Midfielder', 'Forward']","['Long shots', 'Dribbling']",['Passing'],['Gets fouled often'],X Speedportal.1
33,188,12,107,0,0,0,0,0.5,63.6,0.5,0,6.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0,0.2,0.3,0.2,0.3,0.8,3.7,0.2,0.2,0.0,"['Attacking Midfielder', 'Forward']",[],"['Offside awareness', 'Holding on to the ball', 'Passing', 'Defensive contribution']","['Counter attack threat', 'Likes to dribble', 'Likes to play short passes', 'Does not dive into tackles', 'Commits fouls often']",Mercurial Vapor 14
22,179,43,3010,14,11,8,0,1.9,82.6,0.7,6,7.19,1.2,0.5,0.9,0.0,0.5,0.6,0.1,0,1.9,1.9,0.1,1.9,2.2,38.2,0.7,1.3,0.3,"['Attacking Midfielder', 'Forward']","['Key passes', 'Through balls', 'Dribbling', 'Long shots']",[],"['Likes to do layoffs', 'Gets fouled often', 'Counter attack threat', 'Likes to dribble', 'Does not dive into tackles']",Tekela v4
25,187,29,55,1,0,3,1,0.0,81.4,3.0,0,7.14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0,0.0,0.0,43.0,1.0,1.0,0.0,['Defender'],"['Aerial Duels', 'Passing']",['Concentration'],"['Likes to play short passes', 'Commits fouls often']",Ultra Ultimate
32,186,50,3934,5,0,8,2,0.9,87.9,3.3,3,6.86,1.7,0.9,0.7,0.9,5.7,0.4,1.2,0,0.3,0.5,0.1,0.1,0.5,61.0,0.0,2.6,0.0,['Defender'],"['Aerial Duels', 'Passing', 'Blocking the ball']",[],"['Likes to play short passes', 'Clears the ball out of defence often']",Phantom GT2
21,195,59,4019,27,5,1,1,2.3,65.1,2.3,5,6.95,0.4,0.1,0.8,0.0,0.8,0.4,0.1,0,0.5,0.8,0.5,1.6,2.1,17.9,0.0,0.2,0.0,"['Attacking Midfielder', 'Forward']","['Aerial Duels', 'Headed attempts', 'Dribbling']",['Defensive contribution'],"['Likes to play short passes', 'Indirect set-piece threat', 'Plays the ball off the ground often', 'Likes to dribble', 'Does not dive into tackles']",Mercurial Vapor 14
27,180,35,2270,1,7,8,0,0.4,78.6,0.5,2,6.85,1.6,0.4,1.0,0.1,1.6,0.8,0.3,0,1.9,0.5,0.3,0.4,0.6,34.3,1.6,1.4,0.0,"['Defender', 'Midfielder']","['Key passes', 'Crossing', 'Taking set-pieces', 'Holding on to the ball', 'Blocking the ball']",[],['Likes to cross'],Mercurial Superfly 8
35,191,43,3533,0,0,0,0,0.0,79.7,0.4,2,6.73,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.1,27.2,0.0,3.7,0.0,['Goalkeeper'],"['Shot stopping (Reflexes)', 'Saving close range shots']",['Long passing'],['Likes to punch the ball'],Predator Accuracy.1
25,177,51,3708,11,8,6,1,2.3,68.5,0.5,2,6.65,0.3,0.2,0.9,0.0,0.4,0.2,0.0,0,0.8,2.0,0.9,1.0,2.2,14.4,0.1,0.3,0.0,"['Attacking Midfielder', 'Forward']","['Key passes', 'Finishing']","['Offside awareness', 'Passing', 'Defensive contribution']","['Gets fouled often', 'Counter attack threat', 'Likes to play short passes', 'Does not dive into tackles']",X Speedportal+
22,184,33,1955,0,0,7,0,0.2,86.9,1.1,1,6.65,1.3,0.7,0.6,0.3,3.1,0.3,0.5,1,0.2,0.8,0.0,0.4,0.8,52.5,0.0,1.6,0.0,['Defender'],"['Dribbling', 'Passing', 'Concentration']","['Crossing', 'Holding on to the ball', 'Tackling']","['Likes to dribble', 'Likes to play short passes', 'Does not dive into tackles']",X Speedportal+
20,180,51,2830,8,6,0,0,1.4,78.2,0.4,1,6.88,1.0,0.4,0.5,0.0,0.4,0.6,0.0,0,1.2,1.3,0.2,1.4,1.5,19.8,0.4,0.5,0.2,['Midfielder'],"['Dribbling', 'Long shots', 'Key passes']","['Aerial Duels', 'Holding on to the ball', 'Finishing', 'Crossing', 'Tackling']","['Likes to dribble', 'Likes to cut inside', 'Likes to play short passes']",F50 Adizero IV Leather
28,183,29,1562,0,2,5,0,1.0,79.1,0.4,1,6.54,1.8,1.1,0.8,0.2,1.6,0.9,0.2,0,0.6,0.6,0.0,0.4,0.6,28.2,0.3,1.4,0.0,"['Defender', 'Defensive Midfielder', 'Midfielder']","['Dribbling', 'Tackling', 'Ball interception']",[],['Likes to tackle'],X Speedportal+
24,179,56,3570,0,2,5,0,0.3,85.6,0.8,1,6.67,2.2,1.0,0.7,0.1,2.0,1.0,0.3,0,0.8,0.1,0.0,0.3,0.4,46.8,0.4,1.9,0.2,"['Defender', 'Defensive Midfielder']","['Passing', 'Through balls', 'Tackling']",['Concentration'],"['Likes to shoot from distance', 'Plays the ball off the ground often', 'Likes to tackle']",Phantom GX
28,187,34,1876,1,0,5,0,0.1,89.6,0.7,0,6.53,0.9,0.8,0.5,0.3,4.6,0.3,0.6,0,0.1,0.2,0.0,0.0,0.3,38.7,0.0,1.2,0.0,"['Defender', 'Midfielder']",[],['Aerial Duels'],"['Likes to play short passes', 'Clears the ball out of defence often']",Tiempo Legend 9
34,178,33,1859,1,0,5,0,0.3,91.7,0.2,0,6.52,1.1,0.8,0.8,0.0,0.9,0.6,0.3,0,0.7,0.3,0.0,0.4,0.5,42.0,0.3,0.8,0.1,['Midfielder'],"['Passing', 'Through balls']",['Aerial Duels'],['Likes to play short passes'],X Speedportal.1
27,175,41,1919,0,1,9,0,0.6,82.1,1.0,0,6.55,1.4,0.8,0.8,0.1,2.0,0.6,0.4,0,0.3,0.3,0.0,0.4,0.3,33.3,0.1,0.9,0.1,['Midfielder'],"['Aerial Duels', 'Blocking the ball', 'Tackling', 'Ball interception']",['Discipline'],"['Indirect set-piece threat', 'Likes to do layoffs']",Mercurial Vapor XIII
25,180,58,2880,12,6,8,0,1.6,70.6,1.3,3,6.66,1.4,0.3,1.5,0.0,0.5,0.8,0.2,0,1.0,1.0,0.1,1.2,1.7,20.0,0.1,0.7,0.1,"['Attacking Midfielder', 'Forward']","['Aerial Duels', 'Tackling', 'Defensive contribution', 'Blocking the ball']","['Passing', 'Holding on to the ball', 'Finishing']","['Indirect set-piece threat', 'Likes to do layoffs', 'Gets fouled often', 'Likes to tackle', 'Commits fouls often']",X Speedportal+
24,184,45,2717,1,0,4,0,0.3,88.0,0.4,0,6.37,1.3,0.7,0.7,0.2,1.8,0.6,0.2,0,0.6,0.4,0.1,0.3,0.5,40.9,0.3,1.4,0.0,"['Defender', 'Defensive Midfielder']","['Holding on to the ball', 'Passing']",['Crossing'],"['Likes to play short passes', 'Does not dive into tackles']",X Speedportal+
30,192,40,706,7,1,1,0,0.7,61.0,1.4,0,6.32,0.5,0.0,0.5,0.0,0.6,0.2,0.1,0,0.3,0.5,0.1,0.4,0.9,6.5,0.0,0.1,0.0,"['Attacking Midfielder', 'Forward']",[],['Aerial Duels'],"['Gets fouled often', 'Likes to play short passes']",Phantom GX
27,174,7,194,1,0,1,0,0.2,90.0,0.0,0,6.15,0.8,0.0,1.2,0.2,0.6,0.8,0.0,0,0.2,0.6,0.0,0.4,0.6,21.6,0.2,0.6,0.2,['Midfielder'],"['Passing', 'Tackling']",[],"['Likes to shoot from distance', 'Likes to tackle']",Copa 20.1
25,168,50,3620,7,6,5,0,1.3,79.7,0.8,4,6.98,1.2,0.3,0.9,0.0,0.3,0.8,0.1,0,2.1,1.1,0.1,1.6,2.0,41.6,1.7,1.5,0.3,"['Attacking Midfielder', 'Forward']","['Through balls', 'Key passes', 'Dribbling']","['Finishing', 'Tackling']","['Likes to dribble', 'Plays the ball off the ground often', 'Likes to do layoffs', 'Does not dive into tackles']",X Speedportal.1
31,188,35,2439,9,8,4,0,2.3,70.6,0.6,4,6.97,0.3,0.3,0.2,0.0,0.8,0.3,0.1,0,1.9,0.5,0.4,0.3,1.0,22.6,1.4,1.3,0.2,"['Attacking Midfielder', 'Forward']","['Key passes', 'Taking set-pieces', 'Holding on to the ball', 'Long shots', 'Direct free-kicks']","['Aerial Duels', 'Defensive contribution']","['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to shoot from distance', 'Does not dive into tackles']",Mercurial Vapor XIII
31,177,35,2870,5,8,9,1,1.3,74.6,1.1,2,6.86,1.9,0.7,0.9,0.1,1.7,0.9,0.1,0,1.3,1.4,0.0,1.1,2.2,37.9,0.5,1.1,0.1,"['Defender', 'Midfielder']","['Through balls', 'Key passes', 'Dribbling', 'Defensive contribution']","['Holding on to the ball', 'Finishing', 'Discipline']","['Likes to dribble', 'Plays the ball off the ground often']",X Speedportal.1
27,187,28,2165,0,0,8,2,0.2,90.4,1.8,2,6.85,2.4,1.3,1.0,0.8,5.0,1.1,0.9,2,0.1,0.6,0.1,0.3,0.5,56.1,0.0,3.5,0.0,"['Defender', 'Midfielder']","['Tackling', 'Blocking the ball', 'Concentration']","['Aerial Duels', 'Passing', 'Discipline']","['Likes to play long balls', 'Likes to tackle', 'Clears the ball out of defence often', 'Commits fouls often']",X Speedportal.1
25,180,24,1763,3,0,1,0,0.4,81.1,1.0,1,6.76,1.4,1.0,0.5,0.0,2.0,0.5,0.4,1,0.9,2.0,0.2,0.5,1.5,28.4,0.6,1.4,0.0,"['Defender', 'Midfielder']",['Concentration'],[],['Likes to cross'],X Speedportal+
30,190,28,2113,0,1,5,1,0.5,85.8,1.8,0,6.7,1.3,1.4,1.2,0.5,4.7,0.3,1.0,0,0.0,1.1,0.1,0.0,0.3,48.9,0.0,2.6,0.0,"['Defender', 'Defensive Midfielder']","['Concentration', 'Ball interception']",['Discipline'],"['Indirect set-piece threat', 'Commits fouls often']",Copa Pure.1
27,192,24,1501,0,0,3,0,0.3,85.1,1.8,0,6.65,1.4,1.0,0.5,0.3,4.0,0.5,0.7,0,0.2,0.5,0.0,0.1,0.2,39.8,0.0,3.0,0.0,['Defender'],"['Aerial Duels', 'Blocking the ball', 'Ball interception']",[],"['Indirect set-piece threat', 'Plays the ball off the ground often', 'Likes to play long balls', 'Likes to tackle', 'Clears the ball out of defence often']",Ultra Ultimate
24,180,18,417,0,1,3,0,0.5,83.6,0.6,0,6.39,0.9,0.1,0.6,0.0,0.6,0.3,0.1,0,0.5,0.6,0.1,0.4,0.7,11.3,0.3,0.3,0.0,"['Defender', 'Midfielder']","['Dribbling', 'Tackling', 'Blocking the ball']","['Passing', 'Holding on to the ball', 'Concentration']","['Likes to cross', 'Likes to dribble', 'Likes to play short passes', 'Likes to tackle', 'Commits fouls often']",X Speedportal+
29,187,37,3060,0,0,3,0,0.0,75.5,0.2,3,6.51,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,33.0,0.0,6.2,0.0,['Goalkeeper'],[],[],[],Predator Freak.1 Low
33,186,31,1898,1,0,1,0,0.0,89.8,1.2,0,6.48,1.2,0.9,0.3,0.5,2.6,0.4,0.5,0,0.1,0.5,0.1,0.1,0.5,53.4,0.1,1.9,0.0,"['Defender', 'Midfielder']",[],['Tackling'],['Does not dive into tackles'],Zoom Mercurial Superfly 9
31,171,30,976,2,1,5,0,1.0,86.4,0.2,0,6.34,0.9,0.6,0.6,0.0,0.4,0.4,0.0,0,0.5,0.7,0.1,0.1,0.4,24.2,0.2,0.9,0.1,"['Midfielder', 'Forward']",[],"['Aerial Duels', 'Discipline']","['Plays the ball off the ground often', 'Gets fouled often', 'Likes to tackle', 'Commits fouls often']",Nemeziz.1
29,188,22,1480,0,1,1,0,0.1,87.3,1.6,0,6.33,0.8,0.1,0.5,0.2,3.4,0.6,0.5,0,0.2,0.2,0.1,0.1,0.2,49.3,0.3,4.5,0.0,"['Defender', 'Defensive Midfielder']",[],"['Aerial Duels', 'Tackling']","['Likes to play long balls', 'Plays the ball off the ground often', 'Does not dive into tackles']",Tiempo Legend 9
28,180,51,3577,2,10,8,0,0.8,87.1,0.7,3,7.1,2.6,1.3,0.8,0.3,2.7,0.9,0.3,0,1.4,1.3,0.0,0.3,0.8,51.0,1.5,1.7,0.0,"['Defender', 'Midfielder']","['Holding on to the ball', 'Passing', 'Key passes', 'Tackling', 'Dribbling', 'Aerial Duels', 'Crossing', 'Ball interception']",[],['Likes to tackle'],Mercurial Vapor 14
24,183,46,3501,4,8,9,0,0.7,89.8,0.6,3,6.9,1.5,0.9,0.7,0.0,1.3,0.6,0.3,1,1.8,1.5,0.0,0.8,0.6,77.2,0.8,3.2,0.3,['Defensive Midfielder'],"['Passing', 'Key passes', 'Through balls']",[],"['Plays the ball off the ground often', 'Likes to do layoffs']",Ultra Ultimate
28,179,42,2292,15,5,6,0,2.6,72.4,0.7,3,6.77,0.4,0.1,0.8,0.0,0.3,0.6,0.1,0,1.1,0.8,0.6,1.1,1.8,19.5,0.1,0.4,0.1,"['Attacking Midfielder', 'Forward']","['Key passes', 'Through balls', 'Long shots', 'Passing', 'Finishing', 'Holding on to the ball']",['Aerial Duels'],"['Indirect set-piece threat', 'Plays the ball off the ground often']",Future Ultimate
